number,title,state,created_at,updated_at,closed_at,merged_at,user,labels,label_names,label_count,has_labels,body_length,is_draft,month
513,fix old references to langchains,closed,2024-04-01 17:32:42+00:00,2024-04-22 13:40:08+00:00,2024-04-01 17:33:20+00:00,2024-04-01 17:33:20+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-04
511,add: .gitattributes,closed,2024-04-01 17:19:48+00:00,2024-07-06 03:12:11+00:00,2024-04-01 17:24:28+00:00,2024-04-01 17:24:28+00:00,huybery,[],['[NO LABEL]'],0,False,140,False,2024-04
510,Add an Pipfile example for AMD GPU or CPU only users,closed,2024-04-01 17:16:26+00:00,2024-04-03 07:29:47+00:00,2024-04-01 17:51:50+00:00,2024-04-01 17:51:50+00:00,sanori,[],['[NO LABEL]'],0,False,536,False,2024-04
506,fix: set the input to be empty after pressing enter instead of showin…,closed,2024-04-01 15:48:24+00:00,2024-04-01 17:07:06+00:00,2024-04-01 17:07:06+00:00,2024-04-01 17:07:06+00:00,Sparkier,[],['[NO LABEL]'],0,False,12,False,2024-04
505,remove -v from pipenv command,closed,2024-04-01 14:51:19+00:00,2024-04-22 13:40:08+00:00,2024-04-01 15:54:46+00:00,2024-04-01 15:54:46+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-04
503,style: Moved argument parsing statements into a separate function,closed,2024-04-01 14:37:39+00:00,2024-04-02 09:30:32+00:00,2024-04-01 14:47:58+00:00,2024-04-01 14:47:58+00:00,aravindsomaraj,[],['[NO LABEL]'],0,False,1040,False,2024-04
501,feat: Transitioned to use LiteLLM Router to support retries and backoffs,closed,2024-04-01 13:28:56+00:00,2024-04-01 14:50:25+00:00,2024-04-01 14:42:52+00:00,2024-04-01 14:42:52+00:00,PatrickNercessian,[],['[NO LABEL]'],0,False,243,False,2024-04
497,Create install_opendevin.sh,closed,2024-04-01 11:50:44+00:00,2024-04-07 03:17:12+00:00,2024-04-05 14:39:20+00:00,,skynet-bit,[],['[NO LABEL]'],0,False,49,False,2024-04
494,style: Action and Observation use schema for unifying,closed,2024-04-01 09:44:30+00:00,2024-04-06 17:46:12+00:00,2024-04-06 17:46:07+00:00,2024-04-06 17:46:07+00:00,iFurySt,[],['[NO LABEL]'],0,False,188,False,2024-04
492,fix: Make settings dropdowns readonly,closed,2024-04-01 08:58:11+00:00,2024-04-01 16:02:22+00:00,2024-04-01 16:02:22+00:00,,goudbor,[],['[NO LABEL]'],0,False,14,False,2024-04
491,fix(frontend) : Unnecessary linebreak when text message in sent. #489,closed,2024-04-01 08:53:41+00:00,2024-04-11 03:12:03+00:00,2024-04-11 03:12:03+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,228,False,2024-04
488,fix: Handle api key error,closed,2024-04-01 08:20:35+00:00,2024-04-02 02:49:07+00:00,2024-04-02 02:49:06+00:00,2024-04-02 02:49:06+00:00,goudbor,[],['[NO LABEL]'],0,False,194,False,2024-04
484,need to install devin before running server,closed,2024-04-01 04:49:07+00:00,2024-04-02 22:00:15+00:00,2024-04-02 21:59:46+00:00,,CakeCrusher,[],['[NO LABEL]'],0,False,0,False,2024-04
481,Add docker compose,closed,2024-04-01 04:03:12+00:00,2024-04-15 21:21:59+00:00,2024-04-15 21:21:59+00:00,,spuder,[],['[NO LABEL]'],0,False,221,False,2024-04
479,Simon custom,closed,2024-04-01 03:27:26+00:00,2024-04-03 14:23:07+00:00,2024-04-02 18:03:49+00:00,,chensihai,[],['[NO LABEL]'],0,False,466,False,2024-04
475,Default to a less expensive model,closed,2024-03-31 23:48:43+00:00,2024-04-07 04:48:22+00:00,2024-04-07 03:45:37+00:00,2024-04-07 03:45:37+00:00,enyst,[],['[NO LABEL]'],0,False,334,False,2024-03
474,Removed langchain from dependencies,closed,2024-03-31 23:36:39+00:00,2024-04-01 15:35:25+00:00,2024-04-01 15:35:25+00:00,,SuibhneOFoighil,[],['[NO LABEL]'],0,False,108,False,2024-03
472,Update README file,closed,2024-03-31 23:28:01+00:00,2024-04-02 01:18:10+00:00,2024-04-02 01:18:10+00:00,2024-04-02 01:18:10+00:00,anasdorbani,[],['[NO LABEL]'],0,False,216,False,2024-03
468,fix: frontend typing jsx ChatInterface.tsx,closed,2024-03-31 21:23:07+00:00,2024-04-01 02:46:09+00:00,2024-04-01 02:46:09+00:00,2024-04-01 02:46:09+00:00,808vita,[],['[NO LABEL]'],0,False,35,False,2024-03
466,feat: make input for message autoresize,closed,2024-03-31 20:09:42+00:00,2024-03-31 20:25:44+00:00,2024-03-31 20:25:44+00:00,2024-03-31 20:25:44+00:00,Sparkier,[],['[NO LABEL]'],0,False,96,False,2024-03
465,fix(agenthub): Handle common case where summary is JSON-wrapped-in-MD-fences.,closed,2024-03-31 19:56:40+00:00,2024-04-01 18:56:57+00:00,2024-04-01 18:56:57+00:00,,tsbertalan,[],['[NO LABEL]'],0,False,357,False,2024-03
464,fix: fix chat bubble width,closed,2024-03-31 19:19:12+00:00,2024-03-31 19:33:40+00:00,2024-03-31 19:33:26+00:00,2024-03-31 19:33:26+00:00,Sparkier,[],['[NO LABEL]'],0,False,314,False,2024-03
456,Update base.py,closed,2024-03-31 15:41:11+00:00,2024-03-31 19:22:57+00:00,2024-03-31 19:22:56+00:00,,ImSuvodeep,[],['[NO LABEL]'],0,False,182,False,2024-03
455,Add comments to agent.py,closed,2024-03-31 15:35:45+00:00,2024-04-06 05:50:07+00:00,2024-04-05 14:35:13+00:00,,ImSuvodeep,[],['[NO LABEL]'],0,False,143,False,2024-03
454,Fix API with vite proxy,closed,2024-03-31 15:34:29+00:00,2024-04-01 05:17:20+00:00,2024-04-01 05:17:20+00:00,2024-04-01 05:17:20+00:00,xcodebuild,[],['[NO LABEL]'],0,False,267,False,2024-03
452,Small refactor of session.py,closed,2024-03-31 15:11:14+00:00,2024-04-06 05:50:24+00:00,2024-04-05 14:36:00+00:00,,ImSuvodeep,[],['[NO LABEL]'],0,False,144,False,2024-03
451,require python 3.11,closed,2024-03-31 15:08:27+00:00,2024-04-22 13:40:07+00:00,2024-03-31 15:12:13+00:00,2024-03-31 15:12:13+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
450,Send error response instead of crashing,closed,2024-03-31 14:53:35+00:00,2024-04-22 13:40:07+00:00,2024-03-31 15:17:23+00:00,2024-03-31 15:17:23+00:00,rbren,[],['[NO LABEL]'],0,False,175,False,2024-03
444,Automatic repair of json for langchains agent,closed,2024-03-31 12:45:02+00:00,2024-04-02 12:42:41+00:00,2024-04-01 02:52:59+00:00,2024-04-01 02:52:59+00:00,ntrpnr,[],['[NO LABEL]'],0,False,216,False,2024-03
442,doc: add mock server to list in CONTRIBUTING.md,closed,2024-03-31 12:20:06+00:00,2024-03-31 21:31:29+00:00,2024-03-31 15:16:33+00:00,2024-03-31 15:16:33+00:00,808vita,[],['[NO LABEL]'],0,False,43,False,2024-03
440,Remove unexpected backticks from the LLM,closed,2024-03-31 12:09:26+00:00,2024-03-31 15:39:00+00:00,2024-03-31 14:39:35+00:00,2024-03-31 14:39:35+00:00,enyst,[],['[NO LABEL]'],0,False,63,False,2024-03
434,doc - Added code documentation for clarity,closed,2024-03-31 08:39:05+00:00,2024-04-01 14:24:42+00:00,2024-04-01 14:22:10+00:00,2024-04-01 14:22:10+00:00,TtesseractT,[],['[NO LABEL]'],0,False,55,False,2024-03
432,Add Makefile,closed,2024-03-31 07:36:55+00:00,2024-03-31 18:46:42+00:00,2024-03-31 18:46:42+00:00,2024-03-31 18:46:42+00:00,anasdorbani,[],['[NO LABEL]'],0,False,586,False,2024-03
428,Make user messages blue,closed,2024-03-31 05:08:20+00:00,2024-03-31 05:09:03+00:00,2024-03-31 05:09:03+00:00,2024-03-31 05:09:03+00:00,yimothysu,[],['[NO LABEL]'],0,False,435,False,2024-03
427,doc: fix wrong link to server in contributing.md,closed,2024-03-31 05:02:07+00:00,2024-03-31 05:34:56+00:00,2024-03-31 05:32:27+00:00,2024-03-31 05:32:27+00:00,Jayanth-Parthsarathy,[],['[NO LABEL]'],0,False,83,False,2024-03
422,Fix Agent README.md,closed,2024-03-31 01:05:34+00:00,2024-08-14 09:58:09+00:00,2024-03-31 04:55:25+00:00,2024-03-31 04:55:25+00:00,enyst,[],['[NO LABEL]'],0,False,29,False,2024-03
416,Add Windows instructions to README.md,closed,2024-03-30 23:16:06+00:00,2024-04-05 18:51:48+00:00,2024-04-05 14:33:35+00:00,,AbdelrahmanHassan111,[],['[NO LABEL]'],0,False,64,False,2024-03
414,Add playwright to show the browse screenshot on frontend UI,closed,2024-03-30 21:26:59+00:00,2024-04-02 12:34:22+00:00,2024-04-02 04:48:34+00:00,,universea,[],['[NO LABEL]'],0,False,1560,False,2024-03
413,doc: Added instructions to update the backend architecture diagram,closed,2024-03-30 20:50:46+00:00,2024-03-31 00:46:19+00:00,2024-03-30 23:24:52+00:00,2024-03-30 23:24:52+00:00,jannikwinghart,[],['[NO LABEL]'],0,False,403,False,2024-03
410,Strip unnecessary tags from browser output,closed,2024-03-30 19:34:10+00:00,2024-04-02 21:56:06+00:00,2024-04-02 21:56:06+00:00,,FreightCompanionDavid,[],['[NO LABEL]'],0,False,557,False,2024-03
408,feat(server): Make sandbox_image configurable via the initialize event ,closed,2024-03-30 18:55:34+00:00,2024-04-02 08:55:33+00:00,2024-03-30 18:58:31+00:00,2024-03-30 18:58:31+00:00,yufansong,[],['[NO LABEL]'],0,False,12,False,2024-03
407,Update agent docs,closed,2024-03-30 18:45:04+00:00,2024-04-22 13:40:05+00:00,2024-03-30 23:23:41+00:00,2024-03-30 23:23:41+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
406,feat(frontend): adding functinality to get agents from backend server,closed,2024-03-30 18:43:35+00:00,2024-03-30 23:45:55+00:00,2024-03-30 23:45:55+00:00,2024-03-30 23:45:55+00:00,manalarora,[],['[NO LABEL]'],0,False,246,False,2024-03
403,Add requirements.txt to readme,closed,2024-03-30 17:27:19+00:00,2024-04-22 13:40:05+00:00,2024-03-30 18:11:58+00:00,2024-03-30 18:11:58+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
402,"Update Langchains Agent, rename to Monologue",closed,2024-03-30 17:22:43+00:00,2024-04-22 13:40:08+00:00,2024-04-01 15:33:39+00:00,2024-04-01 15:33:39+00:00,rbren,[],['[NO LABEL]'],0,False,211,False,2024-03
400,Add GitHub Action for pytest,closed,2024-03-30 16:38:27+00:00,2024-04-22 13:40:15+00:00,2024-04-05 18:24:49+00:00,2024-04-05 18:24:49+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
396,Add note about docker without sudo,closed,2024-03-30 15:31:30+00:00,2024-03-30 23:29:03+00:00,2024-03-30 23:28:58+00:00,2024-03-30 23:28:58+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
395,Update bug report template,closed,2024-03-30 15:27:03+00:00,2024-04-22 13:40:10+00:00,2024-04-02 03:08:37+00:00,2024-04-02 03:08:37+00:00,rbren,[],['[NO LABEL]'],0,False,55,False,2024-03
391,doc: Added architecture diagrams for system overview and backend,closed,2024-03-30 14:45:40+00:00,2024-03-30 16:03:56+00:00,2024-03-30 16:03:56+00:00,2024-03-30 16:03:56+00:00,jannikwinghart,[],['[NO LABEL]'],0,False,633,False,2024-03
390,Run as root by default,closed,2024-03-30 14:37:51+00:00,2024-04-22 13:40:04+00:00,2024-03-30 23:35:59+00:00,2024-03-30 23:35:59+00:00,rbren,[],['[NO LABEL]'],0,False,154,False,2024-03
388,feat(frontend): Added loader animation while Opendevin gets initialised.,closed,2024-03-30 14:20:43+00:00,2024-04-05 14:31:49+00:00,2024-04-05 14:31:49+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,124,False,2024-03
385,Style improve fe layout and interaction,closed,2024-03-30 10:10:56+00:00,2024-03-31 04:52:34+00:00,2024-03-31 04:52:34+00:00,2024-03-31 04:52:34+00:00,iFurySt,[],['[NO LABEL]'],0,False,1013,False,2024-03
380,fix #375: update python version,closed,2024-03-30 05:07:56+00:00,2024-03-30 14:46:03+00:00,2024-03-30 14:46:02+00:00,2024-03-30 14:46:02+00:00,Lanthanum1,[],['[NO LABEL]'],0,False,44,False,2024-03
379,Update README.md,closed,2024-03-30 02:16:34+00:00,2024-07-06 03:12:10+00:00,2024-03-30 14:15:09+00:00,2024-03-30 14:15:09+00:00,yimothysu,[],['[NO LABEL]'],0,False,64,False,2024-03
378,Switch to Poetry,closed,2024-03-30 02:04:57+00:00,2024-04-05 01:46:23+00:00,2024-04-05 00:27:29+00:00,2024-04-05 00:27:29+00:00,anasdorbani,[],['[NO LABEL]'],0,False,147,False,2024-03
377,build: docker-compose stack,closed,2024-03-30 01:17:30+00:00,2024-04-15 21:21:03+00:00,2024-04-15 21:21:03+00:00,,leehanchung,[],['[NO LABEL]'],0,False,83,False,2024-03
372,Update vite.config.ts,closed,2024-03-29 23:03:09+00:00,2024-08-14 09:58:10+00:00,2024-03-29 23:46:58+00:00,2024-03-29 23:46:57+00:00,enyst,[],['[NO LABEL]'],0,False,18,False,2024-03
371,feature: Accept terminal input,closed,2024-03-29 22:25:17+00:00,2024-03-31 20:36:32+00:00,2024-03-31 20:36:27+00:00,,goudbor,[],['[NO LABEL]'],0,False,803,True,2024-03
370,Expose LiteLLM model names in backend,closed,2024-03-29 21:39:52+00:00,2024-03-29 23:34:32+00:00,2024-03-29 23:34:32+00:00,2024-03-29 23:34:32+00:00,yimothysu,[],['[NO LABEL]'],0,False,338,False,2024-03
369,Remove redundant instructions and reorder,closed,2024-03-29 21:39:23+00:00,2024-03-29 21:56:43+00:00,2024-03-29 21:56:29+00:00,,goudbor,[],['[NO LABEL]'],0,False,64,False,2024-03
367,doc: Remove redundant directions,closed,2024-03-29 21:18:01+00:00,2024-03-29 21:38:44+00:00,2024-03-29 21:21:38+00:00,,goudbor,[],['[NO LABEL]'],0,False,101,False,2024-03
366,simplify readme,closed,2024-03-29 21:16:34+00:00,2024-04-22 13:40:03+00:00,2024-03-30 14:15:20+00:00,2024-03-30 14:15:20+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
365,Make WSL a hard requirement,closed,2024-03-29 20:57:10+00:00,2024-04-22 13:40:35+00:00,2024-03-29 20:58:22+00:00,2024-03-29 20:58:21+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
363,Fix TOML parser,closed,2024-03-29 20:29:24+00:00,2024-04-22 13:40:36+00:00,2024-03-29 20:39:53+00:00,2024-03-29 20:39:53+00:00,rbren,[],['[NO LABEL]'],0,False,130,False,2024-03
361,Remove extra install step,closed,2024-03-29 20:13:16+00:00,2024-04-22 13:40:37+00:00,2024-03-29 20:13:30+00:00,2024-03-29 20:13:30+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
359,Implement deserialization for actions and observations,closed,2024-03-29 19:43:03+00:00,2024-04-22 13:40:02+00:00,2024-03-30 14:06:26+00:00,2024-03-30 14:06:25+00:00,rbren,[],['[NO LABEL]'],0,False,80,False,2024-03
358,Support --task-file argument for main.py,closed,2024-03-29 19:25:34+00:00,2024-03-29 20:54:26+00:00,2024-03-29 20:54:26+00:00,2024-03-29 20:54:26+00:00,h9-tect,[],['[NO LABEL]'],0,False,914,False,2024-03
355,feat(server): Make api_key and api_base configurable via initialize event,closed,2024-03-29 18:37:23+00:00,2024-04-02 08:55:34+00:00,2024-03-29 19:33:02+00:00,2024-03-29 19:33:02+00:00,yufansong,[],['[NO LABEL]'],0,False,19,False,2024-03
354,Make the UI responsive for all devices #351,closed,2024-03-29 18:01:12+00:00,2024-04-01 04:37:23+00:00,2024-04-01 04:07:06+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,266,False,2024-03
353,feat(frontend): typing chat feature | for  #187,closed,2024-03-29 17:58:05+00:00,2024-03-31 19:10:37+00:00,2024-03-31 19:10:37+00:00,2024-03-31 19:10:37+00:00,808vita,[],['[NO LABEL]'],0,False,371,False,2024-03
352,Added iframe to browser.tsx to add functionality in future,closed,2024-03-29 17:40:09+00:00,2024-03-29 19:35:33+00:00,2024-03-29 19:35:33+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,179,False,2024-03
349,Expose LiteLLM model names,closed,2024-03-29 17:00:57+00:00,2024-05-10 01:37:00+00:00,2024-03-29 21:39:24+00:00,,yimothysu,[],['[NO LABEL]'],0,False,338,False,2024-03
348,Write prompt debug output before response comes back,closed,2024-03-29 16:49:05+00:00,2024-03-30 12:08:25+00:00,2024-03-30 12:08:05+00:00,2024-03-30 12:08:05+00:00,rbren,[],['[NO LABEL]'],0,False,134,False,2024-03
346,Update Readme.md,closed,2024-03-29 16:30:58+00:00,2024-03-29 21:18:40+00:00,2024-03-29 19:38:01+00:00,,PierrunoYT,[],['[NO LABEL]'],0,False,45,False,2024-03
342,fix: Add claude-3-opus-20240229 option to settingsService.ts,closed,2024-03-29 16:04:09+00:00,2024-03-29 16:23:19+00:00,2024-03-29 16:23:18+00:00,2024-03-29 16:23:18+00:00,rfleuryleveso,[],['[NO LABEL]'],0,False,232,False,2024-03
339,Replace environment variables with configuration file,closed,2024-03-29 14:36:58+00:00,2024-03-29 21:18:12+00:00,2024-03-29 19:26:20+00:00,2024-03-29 19:26:20+00:00,yimothysu,[],['[NO LABEL]'],0,False,83,False,2024-03
337,"feat & doc. Access over network instead of localhost, setup instructions.",closed,2024-03-29 14:00:25+00:00,2024-03-29 18:32:15+00:00,2024-03-29 18:32:15+00:00,,ItsCodeOutside,[],['[NO LABEL]'],0,False,293,False,2024-03
335,feat: pref message send box style,closed,2024-03-29 09:41:47+00:00,2024-03-29 13:19:39+00:00,2024-03-29 13:19:39+00:00,2024-03-29 13:19:39+00:00,bravekingzhang,[],['[NO LABEL]'],0,False,255,False,2024-03
333,"refactor(vite config) & doc (main readme) :  Start Frontend with just ""npm start""",closed,2024-03-29 09:15:06+00:00,2024-03-31 21:31:04+00:00,2024-03-29 19:13:42+00:00,2024-03-29 19:13:42+00:00,808vita,[],['[NO LABEL]'],0,False,198,False,2024-03
329,feat: Ad/regression tests using pytest,closed,2024-03-29 03:20:38+00:00,2024-03-29 03:40:30+00:00,2024-03-29 03:40:30+00:00,2024-03-29 03:40:30+00:00,anasdorbani,[],['[NO LABEL]'],0,False,93,False,2024-03
328,Update main.py,closed,2024-03-29 02:12:21+00:00,2024-03-29 02:39:34+00:00,2024-03-29 02:39:34+00:00,,h9zdev,[],['[NO LABEL]'],0,False,14,False,2024-03
327,"feat(session): pass `api_key`, and `base_url` to LLM constructor",closed,2024-03-29 02:11:32+00:00,2024-03-30 10:18:35+00:00,2024-03-29 19:40:23+00:00,,Umpire2018,[],['[NO LABEL]'],0,False,677,True,2024-03
325,Correctly change directory,closed,2024-03-29 00:41:08+00:00,2024-03-29 00:49:37+00:00,2024-03-29 00:49:37+00:00,2024-03-29 00:49:37+00:00,yimothysu,[],['[NO LABEL]'],0,False,58,False,2024-03
323,doc (frontend) : Update README.md,closed,2024-03-28 21:52:06+00:00,2024-03-31 21:31:03+00:00,2024-03-29 00:36:56+00:00,2024-03-29 00:36:56+00:00,808vita,[],['[NO LABEL]'],0,False,46,False,2024-03
320,remove base_path from file actions,closed,2024-03-28 20:48:09+00:00,2024-04-22 13:40:39+00:00,2024-03-29 03:55:26+00:00,2024-03-29 03:55:25+00:00,rbren,[],['[NO LABEL]'],0,False,153,False,2024-03
319,Wrote a comment nicely!,closed,2024-03-28 20:44:30+00:00,2024-03-28 20:47:05+00:00,2024-03-28 20:47:01+00:00,,iteachmachines,[],['[NO LABEL]'],0,False,0,False,2024-03
318,refactor(opendevin): move code logic out of init,closed,2024-03-28 19:48:03+00:00,2024-04-02 08:55:51+00:00,2024-03-28 19:51:29+00:00,2024-03-28 19:51:28+00:00,yufansong,[],['[NO LABEL]'],0,False,71,False,2024-03
317,fix(sandbox): add mkdir,closed,2024-03-28 19:16:09+00:00,2024-04-02 08:55:48+00:00,2024-03-28 19:39:41+00:00,2024-03-28 19:39:41+00:00,yufansong,[],['[NO LABEL]'],0,False,117,False,2024-03
316,feat(sandbox): add container process timeout kill machenism,closed,2024-03-28 18:26:12+00:00,2024-04-02 08:55:47+00:00,2024-03-28 19:04:13+00:00,2024-03-28 19:04:13+00:00,yufansong,[],['[NO LABEL]'],0,False,151,False,2024-03
315,fix: Update requirements.txt with google-generativai,closed,2024-03-28 18:14:26+00:00,2024-03-29 20:47:13+00:00,2024-03-29 19:16:12+00:00,2024-03-29 19:16:12+00:00,goudbor,[],['[NO LABEL]'],0,False,247,False,2024-03
314,Serialization of Actions and Observations,closed,2024-03-28 17:51:13+00:00,2024-04-22 13:40:38+00:00,2024-03-29 14:49:40+00:00,2024-03-29 14:49:40+00:00,rbren,[],['[NO LABEL]'],0,False,414,False,2024-03
310,Force dark mode,closed,2024-03-28 16:24:28+00:00,2024-03-28 16:25:17+00:00,2024-03-28 16:25:17+00:00,2024-03-28 16:25:17+00:00,yimothysu,[],['[NO LABEL]'],0,False,114,False,2024-03
302,bug: #313 responsive width wrt size,closed,2024-03-28 13:36:16+00:00,2024-03-28 20:54:35+00:00,2024-03-28 20:54:35+00:00,2024-03-28 20:54:35+00:00,ASQUAREEE,[],['[NO LABEL]'],0,False,0,False,2024-03
298,refactor(frontend): categorized css files into a separate folder,closed,2024-03-28 11:16:02+00:00,2024-03-30 12:01:40+00:00,2024-03-30 12:01:40+00:00,2024-03-30 12:01:40+00:00,RenukaCheripally,[],['[NO LABEL]'],0,False,57,False,2024-03
297,run sudo commands as root,closed,2024-03-28 10:38:08+00:00,2024-03-29 20:00:55+00:00,2024-03-29 20:00:55+00:00,,mickstar,[],['[NO LABEL]'],0,False,250,False,2024-03
296,refactor (frontend) : for issue #294 frontend task : Clean up Browser.tsx & Browser.css,closed,2024-03-28 09:40:51+00:00,2024-03-31 21:31:01+00:00,2024-03-28 13:30:03+00:00,2024-03-28 13:30:03+00:00,808vita,[],['[NO LABEL]'],0,False,288,False,2024-03
295,"fix(style,frontend): Print terminal output character by character #187",closed,2024-03-28 09:27:54+00:00,2024-03-29 13:32:13+00:00,2024-03-29 13:32:13+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,71,False,2024-03
293,"fix(style,frontend): Print terminal output character by character #187",closed,2024-03-28 09:03:42+00:00,2024-03-28 09:19:07+00:00,2024-03-28 09:05:44+00:00,,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,74,False,2024-03
292,Fix(sandbox): add byte order,closed,2024-03-28 08:32:21+00:00,2024-04-02 08:55:46+00:00,2024-03-29 19:50:06+00:00,2024-03-29 19:50:06+00:00,yufansong,[],['[NO LABEL]'],0,False,915,False,2024-03
291,doc : Update CONTRIBUTING.md,closed,2024-03-28 08:31:26+00:00,2024-03-31 21:30:58+00:00,2024-03-28 11:23:36+00:00,2024-03-28 11:23:36+00:00,808vita,[],['[NO LABEL]'],0,False,15,False,2024-03
290,fix: change to use the latest docker image.,closed,2024-03-28 07:11:39+00:00,2024-03-29 19:59:52+00:00,2024-03-29 19:59:52+00:00,2024-03-29 19:59:52+00:00,iFurySt,[],['[NO LABEL]'],0,False,9,False,2024-03
289,feat(frontend): Add file picker to choose the working directory #221,closed,2024-03-28 06:09:56+00:00,2024-03-28 14:53:34+00:00,2024-03-28 14:53:34+00:00,2024-03-28 14:53:34+00:00,Yashwanth-Chandrakumar,[],['[NO LABEL]'],0,False,553,False,2024-03
288,Add contributors list,closed,2024-03-28 05:45:00+00:00,2024-04-02 22:05:31+00:00,2024-04-02 22:05:31+00:00,,powerzbt,[],['[NO LABEL]'],0,False,105,False,2024-03
287,Automate regression test checking,closed,2024-03-28 05:42:43+00:00,2024-03-29 14:51:27+00:00,2024-03-29 14:51:27+00:00,,anasdorbani,[],['[NO LABEL]'],0,False,31,False,2024-03
286,fix typo,closed,2024-03-28 03:59:11+00:00,2024-03-29 01:42:18+00:00,2024-03-28 11:27:50+00:00,2024-03-28 11:27:50+00:00,digger-yu,[],['[NO LABEL]'],0,False,129,False,2024-03
283,ci: check if the image exists in ghcr.io to avoid repeat building and pushing,closed,2024-03-28 03:05:38+00:00,2024-03-31 15:30:13+00:00,2024-03-31 15:30:13+00:00,2024-03-31 15:30:13+00:00,iFurySt,[],['[NO LABEL]'],0,False,206,False,2024-03
282,Re-add banner to App and add change message,closed,2024-03-28 02:42:51+00:00,2024-03-28 12:35:17+00:00,2024-03-28 12:35:17+00:00,2024-03-28 12:35:17+00:00,yimothysu,[],['[NO LABEL]'],0,False,351,False,2024-03
281,fix(agenthub): update initial thoughts,closed,2024-03-28 02:40:16+00:00,2024-03-29 19:57:10+00:00,2024-03-29 19:57:10+00:00,2024-03-29 19:57:10+00:00,henderj,[],['[NO LABEL]'],0,False,526,False,2024-03
280,Fix Docker container creation and error handling,closed,2024-03-28 01:47:30+00:00,2024-03-28 12:51:31+00:00,2024-03-28 12:51:31+00:00,2024-03-28 12:51:31+00:00,kvchitrapu,[],['[NO LABEL]'],0,False,1565,False,2024-03
279,add more checks for the pre-commit config,closed,2024-03-28 01:25:19+00:00,2024-04-13 08:34:46+00:00,2024-03-29 20:48:02+00:00,2024-03-29 20:48:02+00:00,anasdorbani,[],['[NO LABEL]'],0,False,626,False,2024-03
276,bug: Check for env var in parser argument default value,closed,2024-03-27 23:16:07+00:00,2024-03-28 00:55:16+00:00,2024-03-28 00:55:16+00:00,2024-03-28 00:55:16+00:00,goudbor,[],['[NO LABEL]'],0,False,516,False,2024-03
275,Cambie un documento de texto,closed,2024-03-27 23:02:20+00:00,2024-03-27 23:05:23+00:00,2024-03-27 23:04:09+00:00,,Ricardo11928,[],['[NO LABEL]'],0,False,0,False,2024-03
274,fix(sandbox): add get pid code and kill the process,closed,2024-03-27 22:47:19+00:00,2024-04-02 08:55:46+00:00,2024-03-28 14:41:18+00:00,2024-03-28 14:41:17+00:00,yufansong,[],['[NO LABEL]'],0,False,618,False,2024-03
271,Add model and agent options in frontend,closed,2024-03-27 21:25:59+00:00,2024-03-28 01:09:23+00:00,2024-03-28 01:09:22+00:00,2024-03-28 01:09:22+00:00,yimothysu,[],['[NO LABEL]'],0,False,117,False,2024-03
267,Implement Planning,closed,2024-03-27 20:57:22+00:00,2024-04-22 13:40:37+00:00,2024-03-29 15:47:30+00:00,2024-03-29 15:47:29+00:00,rbren,[],['[NO LABEL]'],0,False,142,False,2024-03
266,feat: support tailwind and daisyUI,closed,2024-03-27 20:22:45+00:00,2024-03-28 01:44:15+00:00,2024-03-28 01:44:04+00:00,2024-03-28 01:44:04+00:00,huybery,[],['[NO LABEL]'],0,False,260,False,2024-03
265,Update image registry in README.md,closed,2024-03-27 20:20:06+00:00,2024-04-22 13:40:40+00:00,2024-03-27 20:36:50+00:00,2024-03-27 20:36:50+00:00,rbren,[],['[NO LABEL]'],0,False,0,False,2024-03
264,Update listen.py,closed,2024-03-27 18:28:22+00:00,2024-03-27 18:40:14+00:00,2024-03-27 18:40:09+00:00,2024-03-27 18:40:09+00:00,eltociear,[],['[NO LABEL]'],0,False,20,False,2024-03
263,docs: add docker image docs,closed,2024-03-27 18:26:03+00:00,2024-04-02 08:55:46+00:00,2024-03-27 20:08:53+00:00,2024-03-27 20:08:53+00:00,yufansong,[],['[NO LABEL]'],0,False,108,False,2024-03
258,refactor state management,closed,2024-03-27 17:05:37+00:00,2024-04-22 13:40:40+00:00,2024-03-28 19:23:47+00:00,2024-03-28 19:23:47+00:00,rbren,[],['[NO LABEL]'],0,False,183,False,2024-03
